query,metodo,patron,total_postings,tiempo_seg
girl skateboarding hats,con_skip,t1 AND t2 AND t3,104,0.000009357
notre dame recruiting,sin_skip,t1 AND t2 AND t3,19,0.000006563
notre dame recruiting,con_skip,t1 AND t2 AND t3,19,0.000007262
rtd bus service,sin_skip,t1 AND t2 AND t3,503,0.000040358
rtd bus service,con_skip,t1 AND t2 AND t3,503,0.000021924
marlboro miles catalog,sin_skip,t1 AND t2 AND t3,317,0.000014733
marlboro miles catalog,con_skip,t1 AND t2 AND t3,317,0.000019481
high tension movie,sin_skip,t1 AND t2 AND t3,818,0.000043012
high tension movie,con_skip,t1 AND t2 AND t3,818,0.000051530
banana bread recipe,sin_skip,t1 AND t2 AND t3,35,0.000008379
banana bread recipe,con_skip,t1 AND t2 AND t3,35,0.000010822
piano music free,sin_skip,t1 AND t2 AND t3,6893,0.001321066
piano music free,con_skip,t1 AND t2 AND t3,6893,0.000873705
blue angels music,sin_skip,t1 AND t2 AND t3,986,0.000185033
blue angels music,con_skip,t1 AND t2 AND t3,986,0.000109763
fairmont park horse,sin_skip,t1 AND t2 AND t3,226,0.000020109
fairmont park horse,con_skip,t1 AND t2 AND t3,226,0.000014314
mens wedding rings,sin_skip,t1 AND t2 AND t3,104,0.000016897
mens wedding rings,con_skip,t1 AND t2 AND t3,104,0.000028139
mystic lake casino,sin_skip,t1 AND t2 AND t3,129,0.000010753
mystic lake casino,con_skip,t1 AND t2 AND t3,129,0.000015292
tennis novelty wholesale,sin_skip,t1 AND t2 AND t3,75,0.000011521
tennis novelty wholesale,con_skip,t1 AND t2 AND t3,75,0.000014383
prime aquarium chiller,sin_skip,t1 AND t2 AND t3,67,0.000008588
prime aquarium chiller,con_skip,t1 AND t2 AND t3,67,0.000008659
florida supreme court,sin_skip,t1 AND t2 AND t3,329,0.000038054
florida supreme court,con_skip,t1 AND t2 AND t3,329,0.000046642
black sea resort,sin_skip,t1 AND t2 AND t3,616,0.000111648
black sea resort,con_skip,t1 AND t2 AND t3,616,0.000135040
action figure display,sin_skip,t1 AND t2 AND t3,7210,0.001573968
action figure display,con_skip,t1 AND t2 AND t3,7210,0.001011328
car insurance quotes,sin_skip,t1 AND t2 AND t3,302,0.000027650
car insurance quotes,con_skip,t1 AND t2 AND t3,302,0.000041475
army medical department,sin_skip,t1 AND t2 AND t3,688,0.000133503
army medical department,con_skip,t1 AND t2 AND t3,688,0.000207028
hip hop girls,sin_skip,t1 AND t2 AND t3,198,0.000047270
hip hop girls,con_skip,t1 AND t2 AND t3,198,0.000084277
high tension movie,sin_skip,t1 AND t2 AND t3,818,0.000053276
high tension movie,con_skip,t1 AND t2 AND t3,818,0.000062771
pasadena star news,sin_skip,t1 AND t2 AND t3,528,0.000042523
pasadena star news,con_skip,t1 AND t2 AND t3,528,0.000041406
clemson north carolina,sin_skip,t1 AND t2 AND t3,455,0.000014314
clemson north carolina,con_skip,t1 AND t2 AND t3,455,0.000018224
elk country club,sin_skip,t1 AND t2 AND t3,1189,0.000092446
elk country club,con_skip,t1 AND t2 AND t3,1189,0.000071709
medieval heroes ii,sin_skip,t1 AND t2 AND t3,821,0.000032887
medieval heroes ii,con_skip,t1 AND t2 AND t3,821,0.000068148
gate mouth brown,sin_skip,t1 AND t2 AND t3,297,0.000042104
gate mouth brown,con_skip,t1 AND t2 AND t3,297,0.000062423
ritz carlton hotel,sin_skip,t1 AND t2 AND t3,73,0.000009846
ritz carlton hotel,con_skip,t1 AND t2 AND t3,73,0.000012708
fishtail mining drill,sin_skip,t1 AND t2 AND t3,52,0.000017107
fishtail mining drill,con_skip,t1 AND t2 AND t3,52,0.000009077
bullying prevention programs,sin_skip,t1 AND t2 AND t3,184,0.000012708
bullying prevention programs,con_skip,t1 AND t2 AND t3,184,0.000019201
free online games,sin_skip,t1 AND t2 AND t3,6502,0.001489482
free online games,con_skip,t1 AND t2 AND t3,6502,0.000677360
nazareth high school,sin_skip,t1 AND t2 AND t3,1100,0.000121144
nazareth high school,con_skip,t1 AND t2 AND t3,1100,0.000054322
diablo web 18,sin_skip,t1 AND t2 AND t3,1263,0.000184334
diablo web 18,con_skip,t1 AND t2 AND t3,1263,0.000067519
hormonal migraine headaches,sin_skip,t1 AND t2 AND t3,6,0.000009566
hormonal migraine headaches,con_skip,t1 AND t2 AND t3,6,0.000047200
toilet seat cover,sin_skip,t1 AND t2 AND t3,659,0.000077574
toilet seat cover,con_skip,t1 AND t2 AND t3,659,0.000054322
horoscope love match,sin_skip,t1 AND t2 AND t3,392,0.000030862
horoscope love match,con_skip,t1 AND t2 AND t3,392,0.000021296
free medicine programs,sin_skip,t1 AND t2 AND t3,6299,0.001326094
free medicine programs,con_skip,t1 AND t2 AND t3,6299,0.000326356
progressive auto insurance,sin_skip,t1 AND t2 AND t3,945,0.000024648
progressive auto insurance,con_skip,t1 AND t2 AND t3,945,0.000035610
black painted furniture,sin_skip,t1 AND t2 AND t3,462,0.000022484
black painted furniture,con_skip,t1 AND t2 AND t3,462,0.000033376
donner lake rental,sin_skip,t1 AND t2 AND t3,114,0.000009636
donner lake rental,con_skip,t1 AND t2 AND t3,114,0.000014174
graduation gift ideas,sin_skip,t1 AND t2 AND t3,177,0.000024299
graduation gift ideas,con_skip,t1 AND t2 AND t3,177,0.000043500
butternut lettuce harvest,sin_skip,t1 AND t2 AND t3,19,0.000006633
butternut lettuce harvest,con_skip,t1 AND t2 AND t3,19,0.000007750
horse racing programs,sin_skip,t1 AND t2 AND t3,289,0.000060118
horse racing programs,con_skip,t1 AND t2 AND t3,289,0.000088676
hot mature women,sin_skip,t1 AND t2 AND t3,372,0.000075060
hot mature women,con_skip,t1 AND t2 AND t3,372,0.000075619
degenerative disc disease,sin_skip,t1 AND t2 AND t3,173,0.000032328
degenerative disc disease,con_skip,t1 AND t2 AND t3,173,0.000023322
dogs life expectancy,sin_skip,t1 AND t2 AND t3,714,0.000052717
dogs life expectancy,con_skip,t1 AND t2 AND t3,714,0.000017666
1967 chevy truck,sin_skip,t1 AND t2 AND t3,330,0.000008449
1967 chevy truck,con_skip,t1 AND t2 AND t3,330,0.000009496
sell cell phones,sin_skip,t1 AND t2 AND t3,167,0.000028628
sell cell phones,con_skip,t1 AND t2 AND t3,167,0.000038682
charleston daily mail,sin_skip,t1 AND t2 AND t3,162,0.000018224
charleston daily mail,con_skip,t1 AND t2 AND t3,162,0.000028558
signatures shopping catalog,sin_skip,t1 AND t2 AND t3,89,0.000020947
signatures shopping catalog,con_skip,t1 AND t2 AND t3,89,0.000023530
student drafting skills,sin_skip,t1 AND t2 AND t3,241,0.000018573
student drafting skills,con_skip,t1 AND t2 AND t3,241,0.000020598
hca valley hospital,sin_skip,t1 AND t2 AND t3,180,0.000012289
hca valley hospital,con_skip,t1 AND t2 AND t3,180,0.000011102
nyc parking tickets,sin_skip,t1 AND t2 AND t3,94,0.000023042
nyc parking tickets,con_skip,t1 AND t2 AND t3,94,0.000028977
whirlpool upright freezer,sin_skip,t1 AND t2 AND t3,24,0.000005725
whirlpool upright freezer,con_skip,t1 AND t2 AND t3,24,0.000006144
disney vacation packages,sin_skip,t1 AND t2 AND t3,62,0.000012778
disney vacation packages,con_skip,t1 AND t2 AND t3,62,0.000031491
high sierra meadow,sin_skip,t1 AND t2 AND t3,598,0.000011940
high sierra meadow,con_skip,t1 AND t2 AND t3,598,0.000017386
free site counter,sin_skip,t1 AND t2 AND t3,6632,0.001082059
free site counter,con_skip,t1 AND t2 AND t3,6632,0.000281111
glen mur apartments,sin_skip,t1 AND t2 AND t3,43,0.000010823
glen mur apartments,con_skip,t1 AND t2 AND t3,43,0.000014314
fifa street cheat,sin_skip,t1 AND t2 AND t3,207,0.000009845
fifa street cheat,con_skip,t1 AND t2 AND t3,207,0.000012847
domestic adoption laws,sin_skip,t1 AND t2 AND t3,292,0.000053345
domestic adoption laws,con_skip,t1 AND t2 AND t3,292,0.000066193
verizon text messaging,sin_skip,t1 AND t2 AND t3,6045,0.000052438
verizon text messaging,con_skip,t1 AND t2 AND t3,6045,0.000035540
merriam webster dictionary,sin_skip,t1 AND t2 AND t3,183,0.000011521
merriam webster dictionary,con_skip,t1 AND t2 AND t3,183,0.000015640
floor tile replacement,sin_skip,t1 AND t2 AND t3,159,0.000014663
floor tile replacement,con_skip,t1 AND t2 AND t3,159,0.000013965
champion road grader,sin_skip,t1 AND t2 AND t3,337,0.000013127
champion road grader,con_skip,t1 AND t2 AND t3,337,0.000008588
bangor daily news,sin_skip,t1 AND t2 AND t3,467,0.000063818
bangor daily news,con_skip,t1 AND t2 AND t3,467,0.000050133
wine rack box,sin_skip,t1 AND t2 AND t3,187,0.000016130
wine rack box,con_skip,t1 AND t2 AND t3,187,0.000019132
crash 2005 movie,sin_skip,t1 AND t2 AND t3,1403,0.000175956
crash 2005 movie,con_skip,t1 AND t2 AND t3,1403,0.000131199
norton anti virus,sin_skip,t1 AND t2 AND t3,101,0.000012568
norton anti virus,con_skip,t1 AND t2 AND t3,101,0.000021785
gold angel jewelry,sin_skip,t1 AND t2 AND t3,241,0.000016828
gold angel jewelry,con_skip,t1 AND t2 AND t3,241,0.000022344
virgin records uk,sin_skip,t1 AND t2 AND t3,750,0.000135947
virgin records uk,con_skip,t1 AND t2 AND t3,750,0.000109274
texas education agency,sin_skip,t1 AND t2 AND t3,574,0.000083580
texas education agency,con_skip,t1 AND t2 AND t3,574,0.000098242
mesa boogie music,sin_skip,t1 AND t2 AND t3,790,0.000013267
mesa boogie music,con_skip,t1 AND t2 AND t3,790,0.000015780
eccentric louisville kentucky,sin_skip,t1 AND t2 AND t3,93,0.000051111
eccentric louisville kentucky,con_skip,t1 AND t2 AND t3,93,0.000016269
tacoma kennel club,sin_skip,t1 AND t2 AND t3,301,0.000007610
tacoma kennel club,con_skip,t1 AND t2 AND t3,301,0.000009007
star wars art,sin_skip,t1 AND t2 AND t3,524,0.000101035
star wars art,con_skip,t1 AND t2 AND t3,524,0.000127918
allegro resort cozumel,sin_skip,t1 AND t2 AND t3,40,0.000006145
allegro resort cozumel,con_skip,t1 AND t2 AND t3,40,0.000007052
exercise weighted vest,sin_skip,t1 AND t2 AND t3,43,0.000007471
exercise weighted vest,con_skip,t1 AND t2 AND t3,43,0.000010543
commercial insurance carriers,sin_skip,t1 AND t2 AND t3,244,0.000042243
commercial insurance carriers,con_skip,t1 AND t2 AND t3,244,0.000031490
dodge police wheels,sin_skip,t1 AND t2 AND t3,208,0.000077923
dodge police wheels,con_skip,t1 AND t2 AND t3,208,0.000031491
cheap airline tickets,sin_skip,t1 AND t2 AND t3,81,0.000012359
cheap airline tickets,con_skip,t1 AND t2 AND t3,81,0.000019621
td waterhouse orlando,sin_skip,t1 AND t2 AND t3,5351,0.000039939
td waterhouse orlando,con_skip,t1 AND t2 AND t3,5351,0.000031002
cheap stripper clothes,sin_skip,t1 AND t2 AND t3,40,0.000008029
cheap stripper clothes,con_skip,t1 AND t2 AND t3,40,0.000010124
catnip rodents ants,sin_skip,t1 AND t2 AND t3,15,0.000005237
catnip rodents ants,con_skip,t1 AND t2 AND t3,15,0.000006284
automotive paint suppl,sin_skip,t1 AND t2 AND t3,48,0.000005237
automotive paint suppl,con_skip,t1 AND t2 AND t3,48,0.000006285
fourth grade math,sin_skip,t1 AND t2 AND t3,338,0.000051041
fourth grade math,con_skip,t1 AND t2 AND t3,338,0.000062911
running bugs bunny,sin_skip,t1 AND t2 AND t3,279,0.000008169
running bugs bunny,con_skip,t1 AND t2 AND t3,279,0.000010404
management behavior work,sin_skip,t1 AND t2 AND t3,6031,0.001067469
management behavior work,con_skip,t1 AND t2 AND t3,6031,0.000219108
mlb team stats,sin_skip,t1 AND t2 AND t3,666,0.000084906
mlb team stats,con_skip,t1 AND t2 AND t3,666,0.000066892
john deere 2010,sin_skip,t1 AND t2 AND t3,413,0.000012359
john deere 2010,con_skip,t1 AND t2 AND t3,413,0.000012359
michigan house rentals,sin_skip,t1 AND t2 AND t3,535,0.000026044
michigan house rentals,con_skip,t1 AND t2 AND t3,535,0.000027161
west valley college,sin_skip,t1 AND t2 AND t3,798,0.000121284
west valley college,con_skip,t1 AND t2 AND t3,798,0.000165413
aol live support,sin_skip,t1 AND t2 AND t3,678,0.000064936
aol live support,con_skip,t1 AND t2 AND t3,678,0.000047062
country shower curtain,sin_skip,t1 AND t2 AND t3,897,0.000010543
country shower curtain,con_skip,t1 AND t2 AND t3,897,0.000012428
historic charlotte sc,sin_skip,t1 AND t2 AND t3,199,0.000036797
historic charlotte sc,con_skip,t1 AND t2 AND t3,199,0.000040568
australian philharmonic orchestra,sin_skip,t1 AND t2 AND t3,238,0.000022484
australian philharmonic orchestra,con_skip,t1 AND t2 AND t3,238,0.000022763
black russian drink,sin_skip,t1 AND t2 AND t3,586,0.000082043
black russian drink,con_skip,t1 AND t2 AND t3,586,0.000080157
national college rodeo,sin_skip,t1 AND t2 AND t3,872,0.000049017
national college rodeo,con_skip,t1 AND t2 AND t3,872,0.000025137
achilles tendon nodule,sin_skip,t1 AND t2 AND t3,16,0.000004329
achilles tendon nodule,con_skip,t1 AND t2 AND t3,16,0.000005307
free people search,sin_skip,t1 AND t2 AND t3,13945,0.003227266
free people search,con_skip,t1 AND t2 AND t3,13945,0.005019020
beach surfer pictures,sin_skip,t1 AND t2 AND t3,154,0.000067240
beach surfer pictures,con_skip,t1 AND t2 AND t3,154,0.000052856
harry potter cheats,sin_skip,t1 AND t2 AND t3,56,0.000006634
harry potter cheats,con_skip,t1 AND t2 AND t3,56,0.000007541
spinach artichoke dip,sin_skip,t1 AND t2 AND t3,10,0.000005306
spinach artichoke dip,con_skip,t1 AND t2 AND t3,10,0.000006564
college men streaking,sin_skip,t1 AND t2 AND t3,583,0.000020598
college men streaking,con_skip,t1 AND t2 AND t3,583,0.000012778
free video poker,sin_skip,t1 AND t2 AND t3,6339,0.000864422
free video poker,con_skip,t1 AND t2 AND t3,6339,0.000119119
riverbend music center,sin_skip,t1 AND t2 AND t3,3771,0.000136436
riverbend music center,con_skip,t1 AND t2 AND t3,3771,0.000037565
st paul saints,sin_skip,t1 AND t2 AND t3,292,0.000032468
st paul saints,con_skip,t1 AND t2 AND t3,292,0.000048947
insurance coding tutorial,sin_skip,t1 AND t2 AND t3,50,0.000014453
insurance coding tutorial,con_skip,t1 AND t2 AND t3,50,0.000016129
naples daily news,sin_skip,t1 AND t2 AND t3,471,0.000031700
naples daily news,con_skip,t1 AND t2 AND t3,471,0.000043221
delete internet history,sin_skip,t1 AND t2 AND t3,1315,0.000017665
delete internet history,con_skip,t1 AND t2 AND t3,1315,0.000013406
free cell phones,sin_skip,t1 AND t2 AND t3,6147,0.000912111
free cell phones,con_skip,t1 AND t2 AND t3,6147,0.000127080
south park stan,sin_skip,t1 AND t2 AND t3,608,0.000040917
south park stan,con_skip,t1 AND t2 AND t3,608,0.000027162
sail sewing machine,sin_skip,t1 AND t2 AND t3,135,0.000014314
sail sewing machine,con_skip,t1 AND t2 AND t3,135,0.000017107
rabbi brian kent,sin_skip,t1 AND t2 AND t3,79,0.000014384
rabbi brian kent,con_skip,t1 AND t2 AND t3,79,0.000022274
eva molded fabric,sin_skip,t1 AND t2 AND t3,31,0.000008519
eva molded fabric,con_skip,t1 AND t2 AND t3,31,0.000010124
gardner rich company,sin_skip,t1 AND t2 AND t3,538,0.000024717
gardner rich company,con_skip,t1 AND t2 AND t3,538,0.000028628
denver pet cemetery,sin_skip,t1 AND t2 AND t3,90,0.000012917
denver pet cemetery,con_skip,t1 AND t2 AND t3,90,0.000019062
berkeley forge foundry,sin_skip,t1 AND t2 AND t3,54,0.000010404
berkeley forge foundry,con_skip,t1 AND t2 AND t3,54,0.000012080
johansen high school,sin_skip,t1 AND t2 AND t3,1096,0.000056906
johansen high school,con_skip,t1 AND t2 AND t3,1096,0.000022833
lafayette county fl,sin_skip,t1 AND t2 AND t3,398,0.000037635
lafayette county fl,con_skip,t1 AND t2 AND t3,398,0.000035750
george armstrong custer,sin_skip,t1 AND t2 AND t3,219,0.000010893
george armstrong custer,con_skip,t1 AND t2 AND t3,219,0.000015711
camaro performance parts,sin_skip,t1 AND t2 AND t3,467,0.000011939
camaro performance parts,con_skip,t1 AND t2 AND t3,467,0.000010474
iredell county courthouse,sin_skip,t1 AND t2 AND t3,345,0.000006703
iredell county courthouse,con_skip,t1 AND t2 AND t3,345,0.000008170
recipes ice cream,sin_skip,t1 AND t2 AND t3,134,0.000009845
recipes ice cream,con_skip,t1 AND t2 AND t3,134,0.000012010
seattle sailing schools,sin_skip,t1 AND t2 AND t3,338,0.000019132
seattle sailing schools,con_skip,t1 AND t2 AND t3,338,0.000028139
american culture protestantism,sin_skip,t1 AND t2 AND t3,1100,0.000141114
american culture protestantism,con_skip,t1 AND t2 AND t3,1100,0.000078762
male dog names,sin_skip,t1 AND t2 AND t3,707,0.000099779
male dog names,con_skip,t1 AND t2 AND t3,707,0.000108227
colorado weather report,sin_skip,t1 AND t2 AND t3,6165,0.000807445
colorado weather report,con_skip,t1 AND t2 AND t3,6165,0.000184684
texas death records,sin_skip,t1 AND t2 AND t3,983,0.000214778
texas death records,con_skip,t1 AND t2 AND t3,983,0.000281390
winter family vacations,sin_skip,t1 AND t2 AND t3,975,0.000032887
winter family vacations,con_skip,t1 AND t2 AND t3,975,0.000034144
clark atlanta university,sin_skip,t1 AND t2 AND t3,677,0.000097195
clark atlanta university,con_skip,t1 AND t2 AND t3,677,0.000062213
paula dean recipes,sin_skip,t1 AND t2 AND t3,61,0.000007820
paula dean recipes,con_skip,t1 AND t2 AND t3,61,0.000010822
lace sneaker heels,sin_skip,t1 AND t2 AND t3,13,0.000006633
lace sneaker heels,con_skip,t1 AND t2 AND t3,13,0.000007611
james barker reality,sin_skip,t1 AND t2 AND t3,276,0.000040009
james barker reality,con_skip,t1 AND t2 AND t3,276,0.000031979
strawberry margarita recipe,sin_skip,t1 AND t2 AND t3,10,0.000005167
strawberry margarita recipe,con_skip,t1 AND t2 AND t3,10,0.000006703
tulare county government,sin_skip,t1 AND t2 AND t3,866,0.000119749
tulare county government,con_skip,t1 AND t2 AND t3,866,0.000020738
dr fitzpatrick chiropractor,sin_skip,t1 AND t2 AND t3,55,0.000005237
dr fitzpatrick chiropractor,con_skip,t1 AND t2 AND t3,55,0.000005656
dark woods photography,sin_skip,t1 AND t2 AND t3,183,0.000016618
dark woods photography,con_skip,t1 AND t2 AND t3,183,0.000025695
scottish highland games,sin_skip,t1 AND t2 AND t3,429,0.000102920
scottish highland games,con_skip,t1 AND t2 AND t3,429,0.000066123
story book forest,sin_skip,t1 AND t2 AND t3,1159,0.000228045
story book forest,con_skip,t1 AND t2 AND t3,1159,0.000226788
oracle az rentals,sin_skip,t1 AND t2 AND t3,50,0.000011032
oracle az rentals,con_skip,t1 AND t2 AND t3,50,0.000015291
stage residential property,sin_skip,t1 AND t2 AND t3,391,0.000082462
stage residential property,con_skip,t1 AND t2 AND t3,391,0.000121005
kiev ukraine culture,sin_skip,t1 AND t2 AND t3,353,0.000102571
kiev ukraine culture,con_skip,t1 AND t2 AND t3,353,0.000052787
high tension movie,sin_skip,t1 AND t2 AND t3,818,0.000069056
high tension movie,con_skip,t1 AND t2 AND t3,818,0.000063889
free doom games,sin_skip,t1 AND t2 AND t3,6367,0.001063489
free doom games,con_skip,t1 AND t2 AND t3,6367,0.000195368
animated snow gif,sin_skip,t1 AND t2 AND t3,328,0.000042802
animated snow gif,con_skip,t1 AND t2 AND t3,328,0.000050203
fram tractor auction,sin_skip,t1 AND t2 AND t3,42,0.000008518
fram tractor auction,con_skip,t1 AND t2 AND t3,42,0.000012359
copper river salmon,sin_skip,t1 AND t2 AND t3,276,0.000033166
copper river salmon,con_skip,t1 AND t2 AND t3,276,0.000019481
free enlargement exercises,sin_skip,t1 AND t2 AND t3,6070,0.000051600
free enlargement exercises,con_skip,t1 AND t2 AND t3,6070,0.000056208
character reference letter,sin_skip,t1 AND t2 AND t3,2479,0.000431233
character reference letter,con_skip,t1 AND t2 AND t3,2479,0.000362805
sea weed food,sin_skip,t1 AND t2 AND t3,356,0.000042802
sea weed food,con_skip,t1 AND t2 AND t3,356,0.000035540
strawberry jam recipes,sin_skip,t1 AND t2 AND t3,29,0.000006144
strawberry jam recipes,con_skip,t1 AND t2 AND t3,29,0.000007681
las vegas weddings,sin_skip,t1 AND t2 AND t3,45,0.000008519
las vegas weddings,con_skip,t1 AND t2 AND t3,45,0.000010614
game shark codes,sin_skip,t1 AND t2 AND t3,553,0.000034353
game shark codes,con_skip,t1 AND t2 AND t3,553,0.000040010
ear infection cures,sin_skip,t1 AND t2 AND t3,62,0.000009566
ear infection cures,con_skip,t1 AND t2 AND t3,62,0.000012429
america west airlines,sin_skip,t1 AND t2 AND t3,713,0.000086233
america west airlines,con_skip,t1 AND t2 AND t3,713,0.000098801
handmade primitive broom,sin_skip,t1 AND t2 AND t3,36,0.000007192
handmade primitive broom,con_skip,t1 AND t2 AND t3,36,0.000009007
navy commando diet,sin_skip,t1 AND t2 AND t3,141,0.000012289
navy commando diet,con_skip,t1 AND t2 AND t3,141,0.000014314
sedona tile table,sin_skip,t1 AND t2 AND t3,5350,0.000032468
sedona tile table,con_skip,t1 AND t2 AND t3,5350,0.000036727
sega game gear,sin_skip,t1 AND t2 AND t3,399,0.000011590
sega game gear,con_skip,t1 AND t2 AND t3,399,0.000013685
